genome	path	time	node	continent
EPI_ISL_565138	0.000550852	2020.56010928962	86	Oceania
EPI_ISL_565154	0.000601398	2020.56830601093	108	Oceania
EPI_ISL_565156	0.000534473	2020.56830601093	88	Oceania
EPI_ISL_565184	0.000501103	2020.5737704918	83	Oceania
EPI_ISL_565201	0.000534611	2020.57923497268	99	Oceania
EPI_ISL_565204	0.000568037	2020.57923497268	105	Oceania
EPI_ISL_565217	0.000501218	2020.58743169399	96	Oceania
EPI_ISL_565224	0.000567913	2020.55737704918	88	Oceania
EPI_ISL_565232	0.000567886	2020.55737704918	92	Oceania
EPI_ISL_565284	0.000501126	2020.5737704918	83	Oceania
EPI_ISL_565288	0.000534513	2020.55737704918	87	Oceania
EPI_ISL_565297	0.000501123	2020.57103825137	85	Oceania
EPI_ISL_565317	0.000534657	2020.57103825137	107	Oceania
EPI_ISL_565326	0.000534667	2020.57103825137	101	Oceania
EPI_ISL_565328	0.000601249	2020.57103825137	95	Oceania
EPI_ISL_565329	0.000601318	2020.57103825137	104	Oceania
EPI_ISL_565330	0.000601318	2020.57103825137	103	Oceania
EPI_ISL_565336	0.000684699	2020.56830601093	101	Oceania
EPI_ISL_565342	0.00053451	2020.56830601093	87	Oceania
EPI_ISL_565343	0.000534489	2020.56830601093	85	Oceania
EPI_ISL_565376	0.00060137	2020.51092896175	103	Oceania
EPI_ISL_565383	0.00063465	2020.63661202186	97	Oceania
EPI_ISL_565391	0.000501198	2020.63114754098	91	Oceania
EPI_ISL_565435	0.000701383	2020.63114754098	103	Oceania
EPI_ISL_565438	0.000534578	2020.6393442623	96	Oceania
EPI_ISL_565444	0.000567917	2020.63387978142	91	Oceania
EPI_ISL_565507	0.000534438	2020.63114754098	84	Oceania
EPI_ISL_565513	0.000567901	2020.59836065574	91	Oceania
EPI_ISL_565523	0.000634746	2020.62568306011	106	Oceania
EPI_ISL_565537	0.000634627	2020.63114754098	91	Oceania
EPI_ISL_565546	0.000668014	2020.62841530055	92	Oceania
EPI_ISL_565562	0.000601402	2020.62295081967	104	Oceania
EPI_ISL_565563	0.000567876	2020.62568306011	92	Oceania
EPI_ISL_565573	0.000567862	2020.62295081967	87	Oceania
EPI_ISL_565575	0.000667966	2020.62295081967	93	Oceania
EPI_ISL_565580	0.000668134	2020.6174863388	109	Oceania
EPI_ISL_565581	0.000480257000000001	2020.63114754098	78	Oceania
EPI_ISL_565598	0.000668001	2020.62295081967	101	Oceania
EPI_ISL_565602	0.000668105	2020.62295081967	102	Oceania
EPI_ISL_565609	0.000701722	2020.62295081967	102	Oceania
EPI_ISL_565649	0.000501082	2020.63114754098	83	Oceania
EPI_ISL_565651	0.000601199	2020.62295081967	86	Oceania
EPI_ISL_565669	0.000701885	2020.64754098361	91	Oceania
EPI_ISL_565671	0.000668493	2020.64480874317	98	Oceania
EPI_ISL_565672	0.000601232	2020.64480874317	89	Oceania
EPI_ISL_565675	0.000634601	2020.64480874317	93	Oceania
EPI_ISL_565683	0.000567934	2020.59289617486	99	Oceania
EPI_ISL_565694	0.000534521	2020.64207650273	86	Oceania
EPI_ISL_565710	0.000567761	2020.56010928962	82	Oceania
EPI_ISL_565747	0.000567845	2020.53551912568	89	Oceania
EPI_ISL_565750	0.000601372	2020.61202185792	101	Oceania
EPI_ISL_565809	0.000534604	2020.55737704918	100	Oceania
EPI_ISL_565815	0.000667974	2020.65027322404	93	Oceania
EPI_ISL_565817	0.000534498	2020.55737704918	91	Oceania
EPI_ISL_565954	0.000311857	2020.26229508197	73	North America
EPI_ISL_566032	0.000612273	2020.62021857923	72	North America
EPI_ISL_566051	0.000334054	2020.41803278689	51	Europe
EPI_ISL_566063	0.000601098000000001	2020.55191256831	85	Europe
EPI_ISL_566065	0.000601133	2020.60109289617	75	Europe
EPI_ISL_566072	0.000667735	2020.65027322404	60	Europe
EPI_ISL_566087	0.000495186	2020.48087431694	65	North America
EPI_ISL_566091	0.000512024	2020.49726775956	63	North America
EPI_ISL_566101	0.000478663	2020.50273224044	64	North America
EPI_ISL_566103	0.000512019	2020.49726775956	65	North America
EPI_ISL_566160	0.000734511	2020.70765027322	73	Europe
EPI_ISL_566162	0.0006457	2020.70765027322	96	Europe
EPI_ISL_566177	0.00043416	2020.70765027322	72	Europe
EPI_ISL_566210	0.000567682	2020.70765027322	76	Europe
EPI_ISL_566228	0.000635578	2020.70765027322	80	Europe
EPI_ISL_566235	0.000667722	2020.70765027322	73	Europe
EPI_ISL_566275	0.000734663	2020.70765027322	76	Europe
EPI_ISL_566288	0.000635473	2020.70765027322	70	Europe
EPI_ISL_566290	0.000601249	2020.70765027322	76	Europe
EPI_ISL_566299	0.000702208	2020.70765027322	62	Europe
EPI_ISL_566314	0.000635448	2020.70765027322	61	Europe
EPI_ISL_566331	0.000667668	2020.70765027322	53	Europe
EPI_ISL_566341	0.000701069	2020.70765027322	71	Europe
EPI_ISL_566347	0.000534314	2020.70765027322	67	Europe
EPI_ISL_566368	0.000535279	2020.70765027322	53	Europe
EPI_ISL_566380	0.000567677	2020.70765027322	75	Europe
EPI_ISL_566403	0.000535269	2020.70765027322	54	Europe
EPI_ISL_566460	0.000879458	2020.68579234973	79	Europe
EPI_ISL_566526	0.000879449	2020.6912568306	81	Europe
EPI_ISL_566545	0.000467565000000001	2020.69398907104	76	Europe
EPI_ISL_566605	0.000668894	2020.68852459016	69	Europe
EPI_ISL_566612	0.000500947000000001	2020.68579234973	71	Europe
EPI_ISL_566639	0.000602052	2020.6912568306	56	Europe
EPI_ISL_566645	0.000768025	2020.68852459016	69	Europe
EPI_ISL_566678	0.000667884	2020.6912568306	68	Europe
EPI_ISL_566699	0.000500924	2020.68306010929	72	Europe
EPI_ISL_566706	0.000568678	2020.6912568306	60	Europe
EPI_ISL_566712	0.00056763	2020.6912568306	76	Europe
EPI_ISL_566727	0.000601004	2020.68306010929	72	Europe
EPI_ISL_566758	0.000601041000000001	2020.6912568306	80	Europe
EPI_ISL_566767	0.000578807	2020.6912568306	72	Europe
EPI_ISL_566779	0.000434251	2020.6912568306	74	Europe
EPI_ISL_566835	0.000669112	2020.68852459016	59	Europe
EPI_ISL_566839	0.000634402	2020.68852459016	69	Europe
EPI_ISL_566840	0.000702123	2020.6912568306	58	Europe
EPI_ISL_566852	0.000634304	2020.68852459016	53	Europe
EPI_ISL_566884	0.000612352	2020.68852459016	101	Europe
EPI_ISL_566886	0.000434182	2020.6912568306	69	Europe
EPI_ISL_566888	0.000602093	2020.6912568306	63	Europe
EPI_ISL_566953	0.000501953	2020.6912568306	58	Europe
EPI_ISL_567006	0.00067892	2020.6912568306	79	Europe
EPI_ISL_567021	0.000434217	2020.69398907104	66	Europe
EPI_ISL_567022	0.000734686	2020.6912568306	75	Europe
EPI_ISL_567038	0.000567632	2020.69398907104	66	Europe
EPI_ISL_567063	0.000567772	2020.69398907104	76	Europe
EPI_ISL_567094	0.000535281	2020.6912568306	53	Europe
EPI_ISL_567096	0.000567621	2020.6912568306	77	Europe
EPI_ISL_567116	0.000667734	2020.69398907104	68	Europe
EPI_ISL_567118	0.000702139	2020.69398907104	63	Europe
EPI_ISL_567119	0.000534294	2020.69398907104	77	Europe
EPI_ISL_567245	0.000601009	2020.69398907104	62	Europe
EPI_ISL_567248	0.000667924	2020.68579234973	73	Europe
EPI_ISL_567332	0.000534391	2020.6912568306	74	Europe
EPI_ISL_567347	0.000734776	2020.6912568306	73	Europe
EPI_ISL_567349	0.000667924	2020.6912568306	72	Europe
EPI_ISL_567365	0.000535355	2020.6912568306	54	Europe
EPI_ISL_567373	0.000635467	2020.6912568306	60	Europe
EPI_ISL_567407	0.000734638	2020.6912568306	69	Europe
EPI_ISL_567421	0.000667737	2020.6912568306	72	Europe
EPI_ISL_567461	0.000701217	2020.6912568306	69	Europe
EPI_ISL_567466	0.000512374	2020.6912568306	74	Europe
EPI_ISL_567472	0.000634316	2020.6912568306	52	Europe
EPI_ISL_567479	0.000768091	2020.6912568306	77	Europe
EPI_ISL_567518	0.000668934	2020.6912568306	73	Europe
EPI_ISL_567555	0.000534239	2020.6912568306	69	Europe
EPI_ISL_567572	0.000568716	2020.6912568306	59	Europe
EPI_ISL_567602	0.00070113	2020.6912568306	75	Europe
EPI_ISL_567637	0.000767867	2020.69398907104	72	Europe
EPI_ISL_567642	0.000600955	2020.6912568306	70	Europe
EPI_ISL_567663	0.000600973	2020.69398907104	57	Europe
EPI_ISL_567675	0.00053439	2020.69398907104	69	Europe
EPI_ISL_567680	0.000734508	2020.6912568306	76	Europe
EPI_ISL_567715	0.000601024	2020.69398907104	72	Europe
EPI_ISL_567728	0.000667779	2020.6912568306	86	Europe
EPI_ISL_567739	0.000601072	2020.69398907104	76	Europe
EPI_ISL_567748	0.000578949	2020.6912568306	95	Europe
EPI_ISL_567783	0.000517657	2020.6912568306	71	Europe
EPI_ISL_567798	0.00050378	2020.6912568306	68	Europe
EPI_ISL_567802	0.000535283	2020.6912568306	53	Europe
EPI_ISL_567817	0.000702188	2020.6912568306	61	Europe
EPI_ISL_567832	0.000602064	2020.6912568306	65	Europe
EPI_ISL_567870	0.000635417	2020.6912568306	58	Europe
EPI_ISL_567883	0.000801551	2020.6912568306	74	Europe
EPI_ISL_567936	0.00060222	2020.68852459016	77	Europe
EPI_ISL_567942	0.000567827	2020.68852459016	76	Europe
EPI_ISL_567957	0.000534249	2020.68852459016	64	Europe
EPI_ISL_567977	0.000534381000000001	2020.68852459016	75	Europe
EPI_ISL_568006	0.000735523	2020.68852459016	65	Europe
EPI_ISL_568092	0.000500907	2020.68852459016	64	Europe
EPI_ISL_568115	0.000602074	2020.68852459016	59	Europe
EPI_ISL_568156	0.000701069	2020.68852459016	71	Europe
EPI_ISL_568197	0.000602062	2020.6912568306	59	Europe
EPI_ISL_568223	0.000702169	2020.68852459016	59	Europe
EPI_ISL_568282	0.000567641	2020.67759562842	63	Europe
EPI_ISL_568335	0.000667937	2020.65027322404	76	Europe
EPI_ISL_568342	0.000602011	2020.65300546448	60	Europe
EPI_ISL_568442	0.000602121	2020.65846994536	65	Europe
EPI_ISL_568511	0.000702197	2020.45901639344	71	South America
EPI_ISL_568517	0.000771779	2020.46174863388	76	South America
EPI_ISL_568518	0.000667795	2020.65300546448	81	South America
EPI_ISL_568523	0.000801198	2020.65573770492	52	South America
EPI_ISL_568527	0.000434013	2020.65573770492	46	South America
EPI_ISL_568550	0.000801465	2020.65573770492	80	South America
EPI_ISL_568553	0.000534249	2020.65573770492	63	South America
EPI_ISL_568563	0.000634408	2020.3087431694	72	Asia
EPI_ISL_568564	0.000484298000000001	2020.53005464481	78	Asia
EPI_ISL_568626	0.000612475	2020.57103825137	79	North America
EPI_ISL_568638	0.000512063	2020.65573770492	70	North America
EPI_ISL_568644	0.000478722	2020.67213114754	63	North America
EPI_ISL_568664	0.000500814	2020.70218579235	62	North America
EPI_ISL_568668	0.000467631	2020.70218579235	62	North America
EPI_ISL_568888	0.000580274	2020.27595628415	69	Europe
EPI_ISL_568893	0.000345357	2020.27868852459	64	Europe
EPI_ISL_568906	0.000334424	2020.28142076503	63	Europe
EPI_ISL_568953	0.000445798	2020.30601092896	65	Europe
EPI_ISL_568969	0.000278339	2020.33333333333	52	Europe
EPI_ISL_568980	0.000412265	2020.36338797814	66	Europe
EPI_ISL_569000	0.000467682	2020.51639344262	78	Europe
EPI_ISL_569010	0.000501208	2020.53005464481	78	Europe
EPI_ISL_569028	0.000467536	2020.56830601093	61	Europe
EPI_ISL_569090	0.000534596	2020.62568306011	77	Europe
EPI_ISL_569114	0.000568605	2020.62841530055	61	Europe
EPI_ISL_569134	0.00043427	2020.63114754098	74	Europe
EPI_ISL_569179	0.000846276	2020.60928961749	79	Europe
EPI_ISL_569182	0.00084604	2020.61202185792	78	Europe
EPI_ISL_569200	0.000879522	2020.66666666667	72	Europe
EPI_ISL_569203	0.000879618	2020.66666666667	74	Europe
EPI_ISL_569264	0.00035634	2020.21038251366	72	Europe
EPI_ISL_569275	0.000311817	2020.2131147541	63	Europe
EPI_ISL_569303	0.000378733	2020.22131147541	67	Europe
EPI_ISL_569321	0.000311811	2020.22677595628	64	Europe
EPI_ISL_569327	0.000282174	2020.19398907104	68	Europe
EPI_ISL_569339	0.000412422	2020.22404371585	62	Europe
EPI_ISL_569350	0.000367499000000001	2020.23224043716	79	Europe
EPI_ISL_569379	0.000412446	2020.23770491803	68	Europe
EPI_ISL_569423	0.000419845	2020.24590163934	60	Europe
EPI_ISL_569428	0.000317272	2020.24590163934	69	Europe
EPI_ISL_569434	0.000345497	2020.24590163934	69	Europe
EPI_ISL_569483	0.000311839	2020.23770491803	67	Europe
EPI_ISL_569484	0.000458087	2020.23770491803	73	Europe
EPI_ISL_569495	0.000345223	2020.25136612022	72	Europe
EPI_ISL_569522	0.000345378	2020.25683060109	64	Europe
EPI_ISL_569536	0.000445864	2020.25956284153	50	Europe
EPI_ISL_569542	0.000701456	2020.25409836066	74	Europe
EPI_ISL_569552	0.000368045	2020.25409836066	54	Europe
EPI_ISL_569559	0.00042334	2020.26229508197	73	Europe
EPI_ISL_569576	0.000567618	2020.2650273224	64	Europe
EPI_ISL_569608	0.000267338	2020.27322404372	49	Europe
EPI_ISL_569636	0.000745589	2020.67213114754	70	North America
EPI_ISL_569650	0.000712352000000001	2020.6693989071	85	North America
EPI_ISL_569769	0.000634358	2020.4262295082	66	Europe
EPI_ISL_569780	0.000634809	2020.51092896175	69	Europe
EPI_ISL_569800	0.000634291	2020.5218579235	68	Europe
EPI_ISL_569813	0.000736082	2020.53005464481	59	Europe
EPI_ISL_569846	0.000667646	2020.53005464481	69	Europe
EPI_ISL_569880	0.000267196	2020.24590163934	48	Europe
EPI_ISL_569899	0.00053443	2020.51912568306	64	North America
EPI_ISL_569900	0.000367347	2020.49726775956	63	North America
EPI_ISL_569909	0.000434134	2020.49726775956	63	North America
EPI_ISL_569941	0.000434139	2020.49726775956	64	North America
EPI_ISL_569942	0.000434149	2020.49453551913	64	North America
EPI_ISL_569971	0.000467580000000001	2020.39071038251	78	North America
EPI_ISL_570047	0.000200434	2020.24316939891	30	North America
EPI_ISL_570051	0.000300651	2020.24590163934	26	North America
EPI_ISL_570078	0.000234812	2020.2650273224	34	North America
EPI_ISL_570105	0.000378547	2020.24863387978	64	North America
EPI_ISL_570118	0.000447136	2020.25136612022	78	North America
EPI_ISL_570123	0.000311883	2020.25409836066	72	North America
EPI_ISL_570159	0.000311773	2020.26229508197	61	North America
EPI_ISL_570177	0.000400614	2020.2650273224	32	North America
EPI_ISL_570179	0.000311783	2020.26229508197	62	North America
EPI_ISL_570207	0.000311805	2020.3306010929	62	North America
EPI_ISL_570225	0.000545466	2020.3606557377	75	North America
EPI_ISL_570228	0.000578878	2020.35792349727	64	North America
EPI_ISL_570235	0.000812534	2020.36338797814	76	North America
EPI_ISL_570244	0.000787705	2020.36338797814	77	North America
EPI_ISL_570248	0.00072068	2020.36885245902	76	North America
EPI_ISL_570264	0.000579991	2020.3825136612	75	North America
EPI_ISL_570269	0.000612395	2020.41530054645	68	North America
EPI_ISL_570277	0.000712391	2020.41530054645	77	North America
EPI_ISL_570300	0.000679089	2020.4262295082	77	North America
EPI_ISL_570331	0.000634276	2020.43442622951	51	North America
EPI_ISL_570352	0.000512126	2020.43989071038	72	North America
EPI_ISL_570360	0.000612729	2020.44535519126	62	North America
EPI_ISL_570361	0.000591189	2020.44535519126	73	North America
EPI_ISL_570404	0.000334096	2020.47267759563	70	North America
EPI_ISL_570405	0.000378987	2020.47540983607	62	North America
EPI_ISL_570416	0.000367398	2020.47540983607	64	North America
EPI_ISL_570474	0.000545498	2020.48087431694	60	North America
EPI_ISL_570481	0.000578813	2020.47540983607	85	North America
EPI_ISL_570486	0.000745607	2020.47267759563	86	North America
EPI_ISL_570489	0.000679057	2020.48087431694	65	North America
EPI_ISL_570498	0.000567478	2020.48360655738	49	North America
EPI_ISL_570546	0.000512107	2020.48360655738	67	North America
EPI_ISL_570571	0.000541136	2020.58743169399	68	North America
EPI_ISL_570606	0.000534386	2020.59289617486	76	North America
EPI_ISL_570637	0.000478753	2020.59016393443	72	North America
EPI_ISL_570664	0.000578836	2020.59289617486	79	North America
EPI_ISL_570676	0.000712289	2020.5956284153	82	North America
EPI_ISL_570689	0.000739047	2020.59289617486	68	North America
EPI_ISL_570725	0.000578783	2020.59289617486	61	North America
EPI_ISL_570733	0.000567685	2020.5956284153	64	North America
EPI_ISL_570740	0.000400835	2020.60655737705	72	North America
EPI_ISL_570743	0.000500808	2020.60655737705	52	North America
EPI_ISL_570745	0.000578745	2020.60382513661	62	North America
EPI_ISL_570746	0.000612177	2020.60109289617	70	North America
EPI_ISL_570755	0.000400771	2020.5956284153	57	North America
EPI_ISL_570764	0.000645542	2020.6174863388	87	North America
EPI_ISL_570766	0.0006122	2020.62295081967	61	North America
EPI_ISL_570767	0.000634219	2020.61475409836	51	North America
EPI_ISL_570785	0.000534182	2020.6693989071	56	North America
EPI_ISL_570870	0.000467495	2020.48633879781	63	North America
EPI_ISL_570878	0.000767725	2020.49180327869	50	North America
EPI_ISL_570894	0.000612162	2020.49180327869	86	North America
EPI_ISL_570899	0.00061638	2020.49180327869	84	North America
EPI_ISL_570946	0.000378469	2020.49453551913	61	North America
EPI_ISL_570976	0.000217322	2020.18306010929	36	North America
EPI_ISL_570984	0.000434051	2020.58469945355	52	North America
EPI_ISL_570991	0.000645492	2020.59289617486	63	North America
EPI_ISL_571004	0.000801147	2020.59016393443	52	North America
EPI_ISL_571047	0.00034521	2020.21857923497	71	North America
EPI_ISL_571058	0.000311813	2020.22131147541	69	North America
EPI_ISL_571064	0.000311844	2020.21857923497	68	North America
EPI_ISL_571066	0.000345196	2020.21857923497	73	North America
EPI_ISL_571068	0.000278459	2020.21857923497	67	North America
EPI_ISL_571088	0.000345361	2020.22131147541	61	North America
EPI_ISL_571114	0.000345182	2020.22404371585	69	North America
EPI_ISL_571119	0.000334064	2020.22677595628	67	North America
EPI_ISL_571133	0.000278459	2020.22404371585	66	North America
EPI_ISL_571142	0.000278469	2020.22677595628	69	North America
EPI_ISL_571148	0.000311782	2020.22677595628	63	North America
EPI_ISL_571152	0.00030058	2020.21038251366	50	North America
EPI_ISL_571157	0.000567678	2020.20491803279	69	North America
EPI_ISL_571187	0.000378561	2020.20765027322	73	North America
EPI_ISL_571194	0.000345175	2020.22131147541	68	North America
EPI_ISL_571195	0.00031177	2020.22131147541	63	North America
EPI_ISL_571197	0.000379111	2020.22131147541	63	North America
EPI_ISL_571224	0.000320629	2020.22404371585	65	North America
EPI_ISL_571270	0.000200404	2020.21038251366	31	North America
EPI_ISL_571274	0.000300848	2020.2131147541	50	North America
EPI_ISL_571309	0.000311876	2020.20765027322	72	North America
EPI_ISL_571347	0.000345196	2020.20765027322	70	North America
EPI_ISL_571352	0.000322959	2020.2131147541	70	North America
EPI_ISL_571381	0.000233827	2020.21038251366	47	North America
EPI_ISL_571399	0.000233812	2020.21038251366	30	North America
EPI_ISL_571412	0.000233818	2020.21584699454	32	North America
EPI_ISL_571437	0.000233799	2020.20765027322	42	North America
EPI_ISL_571445	0.000311786	2020.21857923497	61	North America
EPI_ISL_571477	0.000267268	2020.21038251366	58	North America
EPI_ISL_571506	0.00030055	2020.22404371585	44	North America
EPI_ISL_571511	0.000634368	2020.21038251366	54	North America
EPI_ISL_571525	0.000345152	2020.21857923497	60	North America
EPI_ISL_571565	0.000345219	2020.20491803279	72	North America
EPI_ISL_571613	0.000345251	2020.2131147541	74	North America
EPI_ISL_571619	0.000345201	2020.2131147541	73	North America
EPI_ISL_571641	0.000272074	2020.20491803279	57	North America
EPI_ISL_571648	0.000311774	2020.20765027322	61	North America
EPI_ISL_571658	0.00031182	2020.20765027322	70	North America
EPI_ISL_571660	0.00031179	2020.20491803279	61	North America
EPI_ISL_571711	0.000233831	2020.20765027322	49	North America
EPI_ISL_571724	0.000200412	2020.20765027322	34	North America
EPI_ISL_571746	0.000345185	2020.20218579235	67	North America
EPI_ISL_571761	0.000378541	2020.19945355191	66	North America
EPI_ISL_571762	0.000300576	2020.20491803279	55	North America
EPI_ISL_571764	0.000345162	2020.20218579235	65	North America
EPI_ISL_571776	0.000311915	2020.19945355191	78	North America
EPI_ISL_571836	0.000445433	2020.2131147541	79	North America
EPI_ISL_571872	0.000204784	2020.2131147541	32	North America
EPI_ISL_571917	0.000333865	2020.20491803279	40	North America
EPI_ISL_571934	0.000233832	2020.20491803279	47	North America
EPI_ISL_571992	0.000381466	2020.19672131148	28	North America
EPI_ISL_572028	0.000478794000000001	2020.20218579235	88	North America
EPI_ISL_572075	0.000400767	2020.21038251366	67	North America
EPI_ISL_572085	0.000345175	2020.21038251366	70	North America
EPI_ISL_572101	0.000345161	2020.20491803279	60	North America
EPI_ISL_572139	0.000378639	2020.19945355191	79	North America
EPI_ISL_572200	0.000578716	2020.63114754098	65	North America
EPI_ISL_572220	0.000534263	2020.50819672131	74	North America
EPI_ISL_572224	0.000512116	2020.51366120219	72	North America
EPI_ISL_572228	0.000545314	2020.51092896175	64	North America
EPI_ISL_572232	0.000478697000000001	2020.51092896175	82	North America
EPI_ISL_572234	0.000512078	2020.50546448087	78	North America
EPI_ISL_572243	0.000378583	2020.52732240437	69	North America
EPI_ISL_572244	0.000567615	2020.52459016393	64	North America
EPI_ISL_572254	0.000438511	2020.56010928962	64	North America
EPI_ISL_572256	0.000345229	2020.55464480874	69	North America
EPI_ISL_572265	0.000567983	2020.49180327869	66	North America
EPI_ISL_572301	0.000678893	2020.6174863388	61	North America
EPI_ISL_572309	0.000545378	2020.62841530055	78	North America
EPI_ISL_572353	0.000601218	2020.31967213115	69	South America
EPI_ISL_572371	0.000569169	2020.34426229508	68	South America
EPI_ISL_572710	0.000501891	2020.36338797814	49	Europe
EPI_ISL_572711	0.000601217	2020.70765027322	62	Europe
EPI_ISL_572855	0.000701354	2020.72677595628	73	Europe
EPI_ISL_572857	0.000667914	2020.65573770492	72	Europe
EPI_ISL_572859	0.000667916	2020.65573770492	74	Europe
EPI_ISL_572863	0.000667958	2020.70218579235	73	Europe
